"","LATITUDE","LONGITUDE","BRIGHTNESS","SCAN","TRACK","ACQ_DATE","ACQ_TIME","SATELLITE","INSTRUMENT","CONFIDENCE","VERSION","BRIGHT_T31","FRP","DAYNIGHT","TYPE","X","Y","Date"
"920",33.71631,-117.71298,298.1,0.43,0.38,"2/8/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",280.1,0.6,"N",NA,-117.71296794,33.7163051,2020-02-08
"921",34.29129,-118.80342,300.4,0.44,0.38,"2/13/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",274.7,0.7,"N",NA,-118.80340771,34.2912851,2020-02-13
"922",34.29125,-118.80125,297.1,0.44,0.38,"2/13/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",275.3,0.7,"N",NA,-118.80123771,34.2912451,2020-02-13
"923",34.29132,-118.80364,304,0.4,0.37,"2/14/2020 0:00:00",936,"N20","VIIRS","n","2.0NRT",277.5,0.7,"N",NA,-118.80362771,34.2913151,2020-02-14
"924",33.71616,-117.71115,300.4,0.38,0.36,"2/14/2020 0:00:00",936,"N20","VIIRS","n","2.0NRT",279.3,0.6,"N",NA,-117.71113794,33.7161551,2020-02-14
"925",34.29341,-118.80162,297.4,0.4,0.44,"2/15/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",277.5,0.5,"N",NA,-118.80160771,34.2934051,2020-02-15
"926",33.71526,-117.71163,297.1,0.52,0.42,"2/15/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",278,1,"N",NA,-117.71161794,33.7152551,2020-02-15
"927",33.71743,-117.71024,296.1,0.52,0.42,"2/15/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",279,1,"N",NA,-117.71022794,33.7174251,2020-02-15
"928",33.71493,-117.71284,299.3,0.32,0.54,"2/16/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",279.6,0.4,"N",NA,-117.71282794,33.7149251,2020-02-16
"929",33.71392,-117.7117,295.3,0.36,0.57,"2/17/2020 0:00:00",1018,"N20","VIIRS","n","2.0NRT",280.5,0.2,"N",NA,-117.71168794,33.7139151,2020-02-17
"930",34.29344,-118.80289,295,0.51,0.41,"2/18/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",278.7,0.3,"N",NA,-118.80287771,34.2934351,2020-02-18
"931",33.71492,-117.71126,296.3,0.39,0.44,"2/18/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",281,0.6,"N",NA,-117.71124794,33.7149151,2020-02-18
"932",33.71629,-117.71188,296.3,0.45,0.39,"2/20/2020 0:00:00",924,"N20","VIIRS","n","2.0NRT",281.8,0.7,"N",NA,-117.71186794,33.7162851,2020-02-20
"933",33.7161,-117.71201,298.7,0.43,0.38,"2/24/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",281.2,0.5,"N",NA,-117.71199794,33.7160951,2020-02-24
"934",34.29387,-118.80292,300.2,0.4,0.37,"2/24/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",278.4,0.8,"N",NA,-118.80290771,34.2938651,2020-02-24
"935",30.34109,-97.61879,296,0.41,0.45,"2/25/2020 0:00:00",748,"N20","VIIRS","n","2.0NRT",280.2,0.5,"N",NA,-97.61878242,30.34108472,2020-02-25
"936",34.29124,-118.80385,306.6,0.44,0.38,"2/25/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",285.6,0.9,"N",NA,-118.80383771,34.2912351,2020-02-25
"937",34.29267,-118.80242,295.3,0.49,0.49,"2/26/2020 0:00:00",912,"N20","VIIRS","n","2.0NRT",284.6,0.7,"N",NA,-118.80240771,34.2926651,2020-02-26
"938",33.71875,-117.71224,298.4,0.42,0.45,"2/26/2020 0:00:00",912,"N20","VIIRS","n","2.0NRT",286.2,0.6,"N",NA,-117.71222794,33.7187451,2020-02-26
"939",31.96547,-106.5851,331,0.39,0.36,"2/27/2020 0:00:00",2012,"N20","VIIRS","l","2.0NRT",305.1,1.5,"D",NA,-106.58509023,31.96546479,2020-02-27
"940",30.34133,-97.61889,295.5,0.38,0.36,"2/29/2020 0:00:00",812,"N20","VIIRS","n","2.0NRT",277.6,0.5,"N",NA,-97.61888242,30.34132472,2020-02-29
"941",33.71783,-117.71198,301.4,0.5,0.41,"2/29/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",283.1,1.2,"N",NA,-117.71196794,33.7178251,2020-02-29
"942",34.29256,-118.80386,296,0.44,0.38,"2/29/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",282.4,0.7,"N",NA,-118.80384771,34.2925551,2020-02-29
"943",34.29035,-118.80203,297.9,0.4,0.44,"3/2/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",279.4,0.6,"N",NA,-118.80201771,34.2903451,2020-03-02
"944",33.71769,-117.71058,301.1,0.32,0.54,"3/3/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",283.9,0.3,"N",NA,-117.71056794,33.7176851,2020-03-03
"945",33.71712,-117.71134,301.6,0.32,0.54,"3/3/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",283.5,0.3,"N",NA,-117.71132794,33.7171151,2020-03-03
"946",30.3398,-97.61949,302,0.4,0.37,"3/5/2020 0:00:00",818,"N20","VIIRS","n","2.0NRT",280.7,0.6,"N",NA,-97.61948242,30.33979472,2020-03-05
"947",30.34143,-97.62057,303.3,0.4,0.37,"3/5/2020 0:00:00",818,"N20","VIIRS","n","2.0NRT",280.7,0.4,"N",NA,-97.62056242,30.34142472,2020-03-05
"948",34.29078,-118.8036,297.9,0.51,0.41,"3/5/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",279.7,0.5,"N",NA,-118.80358771,34.2907751,2020-03-05
"949",30.34155,-97.62061,300.4,0.44,0.38,"3/6/2020 0:00:00",800,"N20","VIIRS","n","2.0NRT",281.2,0.7,"N",NA,-97.62060242,30.34154472,2020-03-06
"950",33.71534,-117.71148,299.4,0.39,0.36,"3/6/2020 0:00:00",942,"N20","VIIRS","n","2.0NRT",278.1,0.7,"N",NA,-117.71146794,33.7153351,2020-03-06
"951",34.2927,-118.80012,297.1,0.38,0.36,"3/6/2020 0:00:00",942,"N20","VIIRS","n","2.0NRT",280,0.4,"N",NA,-118.80010771,34.2926951,2020-03-06
"952",33.71778,-117.70998,295.3,0.43,0.38,"3/11/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",283.8,0.6,"N",NA,-117.70996794,33.7177751,2020-03-11
"953",33.71695,-117.71011,307.4,0.4,0.37,"3/12/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",285.1,1,"N",NA,-117.71009794,33.7169451,2020-03-12
"954",34.29247,-118.80035,302.7,0.44,0.38,"3/12/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",281.6,0.6,"N",NA,-118.80033771,34.2924651,2020-03-12
"955",33.71493,-117.70982,304.1,0.39,0.36,"3/22/2020 0:00:00",942,"N20","VIIRS","n","2.0NRT",280.3,0.7,"N",NA,-117.70980794,33.7149251,2020-03-22
"956",34.29101,-118.80102,300.3,0.41,0.45,"3/26/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",276.8,0.6,"N",NA,-118.80100771,34.2910051,2020-03-26
"957",34.29162,-118.8024,298.3,0.41,0.45,"3/26/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",276.2,0.4,"N",NA,-118.80238771,34.2916151,2020-03-26
"958",33.71699,-117.70944,295.2,0.48,0.48,"3/26/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",278.5,0.8,"N",NA,-117.70942794,33.7169851,2020-03-26
"959",34.29041,-118.80251,300.3,0.4,0.37,"3/27/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",275.7,0.8,"N",NA,-118.80249771,34.2904051,2020-03-27
"960",33.71673,-117.70956,302.3,0.43,0.38,"3/27/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",279.2,1,"N",NA,-117.70954794,33.7167251,2020-03-27
"961",34.29333,-118.80143,301.8,0.44,0.38,"3/28/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",278.1,0.6,"N",NA,-118.80141771,34.2933251,2020-03-28
"962",33.71715,-117.70916,306.1,0.4,0.37,"3/28/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",279.5,0.7,"N",NA,-117.70914794,33.7171451,2020-03-28
"963",33.71501,-117.71179,299.2,0.42,0.45,"3/29/2020 0:00:00",912,"N20","VIIRS","n","2.0NRT",279.8,0.6,"N",NA,-117.71177794,33.7150051,2020-03-29
"964",33.7142,-117.70885,296.2,0.52,0.42,"4/3/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",282,1,"N",NA,-117.70883794,33.7141951,2020-04-03
"965",33.71736,-117.71252,301.7,0.52,0.42,"4/3/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",282.8,0.7,"N",NA,-117.71250794,33.7173551,2020-04-03
"966",34.29009,-118.80192,295.2,0.41,0.45,"4/11/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",279,0.5,"N",NA,-118.80190771,34.2900851,2020-04-11
"967",33.71668,-117.71103,305.1,0.42,0.45,"4/14/2020 0:00:00",912,"N20","VIIRS","n","2.0NRT",282.2,1.1,"N",NA,-117.71101794,33.7166751,2020-04-14
"968",33.71557,-117.71065,298.6,0.39,0.59,"4/15/2020 0:00:00",854,"N20","VIIRS","n","2.0NRT",284.2,0.4,"N",NA,-117.71063794,33.7155651,2020-04-15
"969",31.96519,-106.58634,305.6,0.5,0.41,"4/16/2020 0:00:00",830,"N20","VIIRS","n","2.0NRT",282.7,1.1,"N",NA,-106.58633023,31.96518479,2020-04-16
"970",33.71513,-117.70864,299,0.4,0.44,"4/22/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",284.1,0.7,"N",NA,-117.70862794,33.7151251,2020-04-22
"971",33.71597,-117.71267,297.1,0.4,0.44,"4/22/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",283.3,0.7,"N",NA,-117.71265794,33.7159651,2020-04-22
"972",34.29068,-118.79929,296.3,0.51,0.41,"4/22/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",283.5,0.4,"N",NA,-118.79927771,34.2906751,2020-04-22
"973",30.34228,-97.6197,296.6,0.43,0.38,"4/23/2020 0:00:00",800,"N20","VIIRS","n","2.0NRT",283.3,0.6,"N",NA,-97.61969242,30.34227472,2020-04-23
"974",33.71576,-117.71054,315.5,0.39,0.37,"4/23/2020 0:00:00",942,"N20","VIIRS","n","2.0NRT",286.9,1.2,"N",NA,-117.71052794,33.7157551,2020-04-23
"975",33.71513,-117.71289,310.2,0.45,0.39,"4/24/2020 0:00:00",924,"N20","VIIRS","n","2.0NRT",288,1.6,"N",NA,-117.71287794,33.7151251,2020-04-24
"976",33.71593,-117.71165,303.8,0.51,0.5,"4/25/2020 0:00:00",906,"N20","VIIRS","n","2.0NRT",289.6,1,"N",NA,-117.71163794,33.7159251,2020-04-25
"977",33.71599,-117.71078,300.3,0.48,0.65,"4/26/2020 0:00:00",848,"N20","VIIRS","n","2.0NRT",288.4,0.8,"N",NA,-117.71076794,33.7159851,2020-04-26
"978",34.29221,-118.80247,297.4,0.37,0.58,"4/26/2020 0:00:00",1024,"N20","VIIRS","n","2.0NRT",286.7,0.3,"N",NA,-118.80245771,34.2922051,2020-04-26
"979",33.71693,-117.71191,300.3,0.44,0.63,"4/26/2020 0:00:00",1024,"N20","VIIRS","n","2.0NRT",287,0.7,"N",NA,-117.71189794,33.7169251,2020-04-26
"980",33.71711,-117.711,306.2,0.48,0.48,"4/27/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",287.4,0.8,"N",NA,-117.71098794,33.7171051,2020-04-27
"981",34.29086,-118.80169,299.5,0.41,0.45,"4/27/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",286.4,0.6,"N",NA,-118.80167771,34.2908551,2020-04-27
"982",33.71774,-117.7102,300.8,0.43,0.38,"4/28/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",287.9,0.5,"N",NA,-117.71018794,33.7177351,2020-04-28
"983",33.71428,-117.71104,312.4,0.43,0.38,"4/28/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",287.1,1,"N",NA,-117.71102794,33.7142751,2020-04-28
"984",34.29282,-118.80073,304.4,0.4,0.37,"4/28/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",286.6,0.8,"N",NA,-118.80071771,34.2928151,2020-04-28
"985",33.71463,-117.71141,302.9,0.4,0.37,"4/29/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",288.1,1.2,"N",NA,-117.71139794,33.7146251,2020-04-29
"986",34.2931,-118.80039,302.7,0.43,0.38,"4/29/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",287.9,0.7,"N",NA,-118.80037771,34.2930951,2020-04-29
"987",33.71764,-117.71256,298.1,0.59,0.53,"5/2/2020 0:00:00",1012,"N20","VIIRS","n","2.0NRT",285.3,0.6,"N",NA,-117.71254794,33.7176351,2020-05-02
"988",34.29338,-118.80069,296.1,0.44,0.39,"5/3/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",284.6,0.5,"N",NA,-118.80067771,34.2933751,2020-05-03
"989",33.71753,-117.71156,310.3,0.5,0.41,"5/3/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",286.5,1.1,"N",NA,-117.71154794,33.7175251,2020-05-03
"990",33.7151,-117.70882,313,0.5,0.41,"5/3/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",286.5,1.4,"N",NA,-117.70880794,33.7150951,2020-05-03
"991",33.71623,-117.70885,309.3,0.38,0.36,"5/4/2020 0:00:00",936,"N20","VIIRS","n","2.0NRT",287.3,0.7,"N",NA,-117.70883794,33.7162251,2020-05-04
"992",34.29143,-118.80288,300.8,0.4,0.37,"5/4/2020 0:00:00",936,"N20","VIIRS","n","2.0NRT",284,0.6,"N",NA,-118.80286771,34.2914251,2020-05-04
"993",34.29403,-118.80166,298.2,0.4,0.44,"5/5/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",286.3,0.7,"N",NA,-118.80164771,34.2940251,2020-05-05
"994",33.71647,-117.7125,312.1,0.52,0.42,"5/5/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",287.4,0.9,"N",NA,-117.71248794,33.7164651,2020-05-05
"995",33.71766,-117.71275,304.4,0.63,0.54,"5/6/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",289.5,0.8,"N",NA,-117.71273794,33.7176551,2020-05-06
"996",33.71781,-117.71194,304,0.63,0.54,"5/6/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",289.5,1.3,"N",NA,-117.71192794,33.7178051,2020-05-06
"997",33.71605,-117.70937,306,0.36,0.58,"5/7/2020 0:00:00",1018,"N20","VIIRS","n","2.0NRT",288.6,0.5,"N",NA,-117.70935794,33.7160451,2020-05-07
"998",34.29243,-118.80131,299,0.51,0.41,"5/8/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",286.9,0.8,"N",NA,-118.80129771,34.2924251,2020-05-08
"999",34.29243,-118.80312,298.6,0.52,0.41,"5/8/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",285.6,0.4,"N",NA,-118.80310771,34.2924251,2020-05-08
"1000",33.71754,-117.70968,308.6,0.4,0.44,"5/8/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",287.2,1.1,"N",NA,-117.70966794,33.7175351,2020-05-08
"1001",34.29218,-118.80218,297.6,0.38,0.36,"5/9/2020 0:00:00",942,"N20","VIIRS","n","2.0NRT",282.1,0.3,"N",NA,-118.80216771,34.2921751,2020-05-09
"1002",34.29182,-118.80274,295.5,0.37,0.58,"5/12/2020 0:00:00",1024,"N20","VIIRS","n","2.0NRT",280.6,0.5,"N",NA,-118.80272771,34.2918151,2020-05-12
"1003",33.71525,-117.71172,307.1,0.48,0.48,"5/13/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",283,0.6,"N",NA,-117.71170794,33.7152451,2020-05-13
"1004",34.29071,-118.80235,305.6,0.41,0.45,"5/13/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",281.5,1.1,"N",NA,-118.80233771,34.2907051,2020-05-13
"1005",33.71483,-117.71231,311,0.43,0.38,"5/14/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",283.3,0.5,"N",NA,-117.71229794,33.7148251,2020-05-14
"1006",34.29194,-118.80247,298.5,0.4,0.37,"5/14/2020 0:00:00",948,"N20","VIIRS","n","2.0NRT",282.3,0.3,"N",NA,-118.80245771,34.2919351,2020-05-14
"1007",33.71569,-117.70953,310.4,0.4,0.37,"5/15/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",285.9,1.4,"N",NA,-117.70951794,33.7156851,2020-05-15
"1008",34.29299,-118.8019,300.4,0.43,0.38,"5/15/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",273.2,0.6,"N",NA,-118.80188771,34.2929851,2020-05-15
"1009",33.71666,-117.70846,307.3,0.42,0.45,"5/16/2020 0:00:00",912,"N20","VIIRS","n","2.0NRT",287.5,0.9,"N",NA,-117.70844794,33.7166551,2020-05-16
"1010",34.2906,-118.80352,302.2,0.49,0.48,"5/16/2020 0:00:00",912,"N20","VIIRS","n","2.0NRT",283.6,0.6,"N",NA,-118.80350771,34.2905951,2020-05-16
"1011",34.29446,-118.80214,298.8,0.46,0.63,"5/17/2020 0:00:00",854,"N20","VIIRS","n","2.0NRT",284.7,0.4,"N",NA,-118.80212771,34.2944551,2020-05-17
"1012",33.71594,-117.71047,304.9,0.39,0.59,"5/17/2020 0:00:00",854,"N20","VIIRS","n","2.0NRT",287.1,0.7,"N",NA,-117.71045794,33.7159351,2020-05-17
"1013",34.29306,-118.80109,299,0.46,0.63,"5/17/2020 0:00:00",1030,"N20","VIIRS","n","2.0NRT",284.6,0.5,"N",NA,-118.80107771,34.2930551,2020-05-17
"1014",33.71749,-117.70968,308,0.5,0.41,"5/19/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",284.2,1.5,"N",NA,-117.70966794,33.7174851,2020-05-19
"1015",34.29027,-118.79964,308.2,0.44,0.39,"5/19/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",283.7,1.3,"N",NA,-118.79962771,34.2902651,2020-05-19
"1016",34.291,-118.80295,309.2,0.44,0.39,"5/19/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",282.1,1,"N",NA,-118.80293771,34.2909951,2020-05-19
"1017",33.71608,-117.7097,304.5,0.38,0.36,"5/20/2020 0:00:00",936,"N20","VIIRS","n","2.0NRT",284.5,0.8,"N",NA,-117.70968794,33.7160751,2020-05-20
"1018",34.29164,-118.79926,301.9,0.39,0.37,"5/20/2020 0:00:00",936,"N20","VIIRS","n","2.0NRT",283.7,0.6,"N",NA,-118.79924771,34.2916351,2020-05-20
"1019",34.29226,-118.80354,299.3,0.39,0.37,"5/20/2020 0:00:00",936,"N20","VIIRS","n","2.0NRT",280.6,0.6,"N",NA,-118.80352771,34.2922551,2020-05-20
"1020",33.71516,-117.71104,307,0.52,0.42,"5/21/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",284.5,1.2,"N",NA,-117.71102794,33.7151551,2020-05-21
"1021",33.71784,-117.70892,302.7,0.52,0.42,"5/21/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",285.1,1.3,"N",NA,-117.70890794,33.7178351,2020-05-21
"1022",34.29338,-118.80102,306.2,0.4,0.44,"5/21/2020 0:00:00",918,"N20","VIIRS","n","2.0NRT",284.2,0.8,"N",NA,-118.80100771,34.2933751,2020-05-21
"1023",34.28989,-118.8019,298.1,0.37,0.58,"5/22/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",286.3,0.7,"N",NA,-118.80188771,34.2898851,2020-05-22
"1024",33.71484,-117.71029,299.5,0.63,0.54,"5/22/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",285,1,"N",NA,-117.71027794,33.7148351,2020-05-22
"1025",31.96574,-106.58549,316.3,0.43,0.38,"5/23/2020 0:00:00",842,"N20","VIIRS","n","2.0NRT",291,1.1,"N",NA,-106.58548023,31.96573479,2020-05-23
"1026",34.29317,-118.80354,302.2,0.52,0.41,"5/24/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",282.9,0.5,"N",NA,-118.80352771,34.2931651,2020-05-24
"1027",33.71652,-117.70939,310.1,0.4,0.44,"5/24/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",285.9,0.9,"N",NA,-117.70937794,33.7165151,2020-05-24
"1028",34.2918,-118.80267,300.9,0.38,0.36,"5/25/2020 0:00:00",942,"N20","VIIRS","n","2.0NRT",285.5,0.4,"N",NA,-118.80265771,34.2917951,2020-05-25
"1029",33.71601,-117.71214,320.1,0.45,0.39,"5/26/2020 0:00:00",924,"N20","VIIRS","n","2.0NRT",287.1,1.2,"N",NA,-117.71212794,33.7160051,2020-05-26
"1030",33.71375,-117.71096,334.4,0.4,0.37,"5/26/2020 0:00:00",2042,"N20","VIIRS","l","2.0NRT",309.2,3.2,"D",NA,-117.71094794,33.7137451,2020-05-26
"1031",33.71545,-117.71099,306.7,0.51,0.49,"5/27/2020 0:00:00",906,"N20","VIIRS","n","2.0NRT",288.3,1.1,"N",NA,-117.71097794,33.7154451,2020-05-27
"1032",30.34053,-97.61761,295.8,0.45,0.39,"5/29/2020 0:00:00",824,"N20","VIIRS","n","2.0NRT",278.1,0.4,"N",NA,-97.61760242,30.34052472,2020-05-29
"1033",30.3418,-97.62008,295.4,0.45,0.39,"5/29/2020 0:00:00",824,"N20","VIIRS","n","2.0NRT",275,0.5,"N",NA,-97.62007242,30.34179472,2020-05-29
"1034",30.3406,-97.61777,304,0.39,0.36,"5/30/2020 0:00:00",806,"N20","VIIRS","n","2.0NRT",286.6,0.6,"N",NA,-97.61776242,30.34059472,2020-05-30
"1035",33.71472,-117.71084,306.9,0.4,0.37,"5/31/2020 0:00:00",930,"N20","VIIRS","n","2.0NRT",272.3,0.7,"N",NA,-117.71082794,33.7147151,2020-05-31
"1036",34.29089,-118.79984,299.9,0.49,0.48,"6/1/2020 0:00:00",912,"N20","VIIRS","n","2.0NRT",284.5,0.7,"N",NA,-118.79982771,34.2908851,2020-06-01
"1037",34.29198,-118.80192,299.8,0.46,0.63,"6/2/2020 0:00:00",1030,"N20","VIIRS","n","2.0NRT",285.5,0.7,"N",NA,-118.80190771,34.2919751,2020-06-02
"1038",34.29139,-118.80087,310.9,0.44,0.39,"6/4/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",291.2,1.3,"N",NA,-118.80085771,34.2913851,2020-06-04
"1039",33.71901,-117.71075,296.2,0.63,0.54,"6/7/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",284.4,0.8,"N",NA,-117.71073794,33.7190051,2020-06-07
"1040",33.71884,-117.71144,296.3,0.63,0.54,"6/7/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",284.7,1.2,"N",NA,-117.71142794,33.7188351,2020-06-07
"1041",34.2913,-118.80286,303.6,0.37,0.58,"6/7/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",283.9,0.6,"N",NA,-118.80284771,34.2912951,2020-06-07
"1042",31.96515,-106.58633,303.4,0.41,0.37,"6/7/2020 0:00:00",900,"N20","VIIRS","n","2.0NRT",293.3,1.3,"N",NA,-106.58632023,31.96514479,2020-06-07
"1043",33.71709,-117.71133,299.3,0.6,0.7,"6/8/2020 0:00:00",836,"N20","VIIRS","n","2.0NRT",284,0.6,"N",NA,-117.71131794,33.7170851,2020-06-08
"1044",33.71631,-117.71245,298.9,0.6,0.7,"6/8/2020 0:00:00",836,"N20","VIIRS","n","2.0NRT",283.5,0.6,"N",NA,-117.71243794,33.7163051,2020-06-08
"1045",31.96575,-106.58607,308.6,0.43,0.38,"6/8/2020 0:00:00",842,"N20","VIIRS","n","2.0NRT",292.7,0.9,"N",NA,-106.58606023,31.96574479,2020-06-08
"1046",30.34035,-97.62041,308.4,0.4,0.37,"6/9/2020 0:00:00",818,"N20","VIIRS","n","2.0NRT",295.3,1.5,"N",NA,-97.62040242,30.34034472,2020-06-09
"1047",45.5976,-107.46954,296.5,0.33,0.55,"6/9/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",275.8,0.8,"N",NA,-107.46952848,45.59759301,2020-06-09
"1048",45.59934,-107.47118,311.8,0.33,0.55,"6/9/2020 0:00:00",954,"N20","VIIRS","n","2.0NRT",275.7,0.8,"N",NA,-107.47116848,45.59933301,2020-06-09
"1049",34.29174,-118.80119,307.9,0.51,0.41,"6/9/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",288.4,1,"N",NA,-118.80117771,34.2917351,2020-06-09
"1050",33.71762,-117.70783,302.8,0.4,0.44,"6/9/2020 0:00:00",1000,"N20","VIIRS","n","2.0NRT",291.5,1.4,"N",NA,-117.70781794,33.7176151,2020-06-09
"1051",33.71753,-117.70902,306.2,0.39,0.37,"6/10/2020 0:00:00",942,"N20","VIIRS","n","2.0NRT",291.7,0.7,"N",NA,-117.70900794,33.7175251,2020-06-10
"1052",34.29142,-118.79938,300.2,0.38,0.36,"6/10/2020 0:00:00",942,"N20","VIIRS","n","2.0NRT",289.6,0.6,"N",NA,-118.79936771,34.2914151,2020-06-10
"1053",34.29207,-118.8035,302.4,0.38,0.36,"6/10/2020 0:00:00",942,"N20","VIIRS","n","2.0NRT",288.4,0.4,"N",NA,-118.80348771,34.2920651,2020-06-10
"1054",33.71801,-117.71006,309.1,0.45,0.39,"6/11/2020 0:00:00",924,"N20","VIIRS","n","2.0NRT",290.2,0.7,"N",NA,-117.71004794,33.7180051,2020-06-11
"1055",34.29082,-118.80202,310.8,0.5,0.41,"6/11/2020 0:00:00",924,"N20","VIIRS","n","2.0NRT",288.4,0.9,"N",NA,-118.80200771,34.2908151,2020-06-11
"1056",45.1345,-107.39177,335.1,0.34,0.56,"6/11/2020 0:00:00",2042,"N20","VIIRS","n","2.0NRT",302.5,1.8,"D",NA,-107.39175858,45.13449306,2020-06-11
"1057",45.13369,-107.38937,330.9,0.34,0.56,"6/11/2020 0:00:00",2042,"N20","VIIRS","l","2.0NRT",303.8,2.3,"D",NA,-107.38935858,45.13368305,2020-06-11
"1058",34.29379,-118.80418,299.6,0.6,0.53,"6/12/2020 0:00:00",906,"N20","VIIRS","n","2.0NRT",282.9,0.7,"N",NA,-118.80416771,34.2937851,2020-06-12
"1059",34.29154,-118.80442,299.1,0.6,0.53,"6/12/2020 0:00:00",906,"N20","VIIRS","n","2.0NRT",284.1,0.8,"N",NA,-118.80440771,34.2915351,2020-06-12
"1060",33.71794,-117.71239,298.8,0.48,0.65,"6/13/2020 0:00:00",848,"N20","VIIRS","n","2.0NRT",285.9,0.5,"N",NA,-117.71237794,33.7179351,2020-06-13
"1061",34.29071,-118.80215,303.8,0.37,0.58,"6/13/2020 0:00:00",1024,"N20","VIIRS","n","2.0NRT",283.3,0.5,"N",NA,-118.80213771,34.2907051,2020-06-13
"1062",33.71725,-117.7107,299,0.48,0.48,"6/14/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",285.9,0.8,"N",NA,-117.71068794,33.7172451,2020-06-14
"1063",34.29213,-118.80188,305.4,0.41,0.45,"6/14/2020 0:00:00",1006,"N20","VIIRS","n","2.0NRT",284.6,1.1,"N",NA,-118.80186771,34.2921251,2020-06-14
"1064",30.34155,-97.61812,303.6,0.39,0.37,"6/15/2020 0:00:00",806,"N20","VIIRS","n","2.0NRT",291.6,0.6,"N",NA,-97.61811242,30.34154472,2020-06-15
